DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2016-0201-AUS,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,AUS,Australia,Australia and New Zealand,Oceania,"New South Wales, Queensland, Tasmania provinces",,Flood,No,No,No,,115.0,Kph,,,,2016,6.0,4.0,2016,6.0,5.0,5.0,,,,,,,310000.0,378001.0,500000.0,609679.0,82.010330903136,"[{""adm1_code"":470,""adm1_name"":""New South Wales""},{""adm1_code"":473,""adm1_name"":""Queensland""},{""adm1_code"":475,""adm1_name"":""Tasmania""}]",2016-06-29,2023-09-25
2016-0203-USA,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),DFO:4368,,USA,United States of America,Northern America,Americas,"Greenbier district (West Virginia province); Ohio, Indiana, Illinois, Wisconsin, Virginia",Torrential rain,"Flood|Slide (land, mud, snow, rock)",No,No,Yes,,,Kph,38.945,-80.555,,2016,6.0,22.0,2016,6.0,24.0,25.0,,2000.0,,2000.0,,,200000.0,243872.0,1000000.0,1219359.0,82.010330903136,"[{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3260,""adm1_name"":""Virginia""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""},{""adm2_code"":31681,""adm2_name"":""Greenbrier""}]",2016-07-06,2023-09-25
2016-0209-CHN,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,CHN,China,Eastern Asia,Asia,"Jiangsu Sheng, Xinjinag Uygur Zizhiqu, Jilin Sheng, Liaoning Sheng, Beijing Shi provinces",,,No,No,No,,125.0,Kph,,,,2016,6.0,24.0,2016,6.0,24.0,102.0,1000.0,45000.0,,46000.0,,,,,302000.0,368246.0,82.010330903136,"[{""adm1_code"":899,""adm1_name"":""Beijing Shi""},{""adm1_code"":913,""adm1_name"":""Jiangsu Sheng""},{""adm1_code"":915,""adm1_name"":""Jilin Sheng""},{""adm1_code"":916,""adm1_name"":""Liaoning Sheng""},{""adm1_code"":927,""adm1_name"":""Xinjiang Uygur Zizhiqu""}]",2016-07-06,2023-09-25
2016-0211-BEL,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,BEL,Belgium,Western Europe,Europe,"Manage village (Mons region, Hainaut district, Region wallonne province), Jodoigne city (Brabant wallon district, Region wallonne province), Brussels airport, Atomium monument (Area without administrative 2nd division, Region de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewes province)",,Flood,No,No,No,,,Kph,,,,2016,6.0,23.0,2016,6.0,24.0,1.0,,,,,,,,,,,82.010330903136,"[{""adm2_code"":5844,""adm2_name"":""Area without administration at 2nd level""},{""adm2_code"":5850,""adm2_name"":""Hainaut""},{""adm2_code"":5854,""adm2_name"":""Brabant wallon""}]",2016-07-06,2023-09-25
2016-0211-NLD,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,NLD,Netherlands (Kingdom of the),Western Europe,Europe,Utrecht province and South,,Flood|Hail,No,No,No,,,Kph,,,,2016,6.0,23.0,2016,6.0,24.0,,,,,,,,527000.0,642602.0,844000.0,1029139.0,82.010330903136,,2016-07-11,2023-09-25
2016-0229-PAK,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,PAK,Pakistan,Southern Asia,Asia,"Federally Administered Tribal Areas, Punjab, Azad Jammu and Kashmir provinces; Islamabad, Rawalpindi, Khyber Pakhtunkawa",,,No,No,No,,,Kph,,,,2016,6.0,1.0,2016,6.0,2.0,34.0,191.0,,,191.0,,,,,,,82.010330903136,,2016-07-12,2023-09-25
2016-0230-CHN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,CHN,China,Eastern Asia,Asia,"Shanxi Sheng, Henan Sheng, Hebei Sheng, Hubei Sheng, Sichuan Sheng, Shanxi Sheng, Jilin Sheng, Gansu Sheng, Guangdong Sheng, Guangxi Zhuangzu Zizhiqu, Hainan Sheng provinces",,Hail,No,No,No,,,Kph,,,,2016,6.0,2.0,2016,6.0,8.0,12.0,,150000.0,,150000.0,,,,,768000.0,936467.0,82.010330903136,"[{""adm1_code"":902,""adm1_name"":""Gansu Sheng""},{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":906,""adm1_name"":""Hainan Sheng""},{""adm1_code"":907,""adm1_name"":""Hebei Sheng""},{""adm1_code"":909,""adm1_name"":""Henan Sheng""},{""adm1_code"":911,""adm1_name"":""Hubei Sheng""},{""adm1_code"":915,""adm1_name"":""Jilin Sheng""},{""adm1_code"":920,""adm1_name"":""Shaanxi Sheng""},{""adm1_code"":923,""adm1_name"":""Shanxi Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2016-07-12,2023-09-25
2016-0234-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Muzaffarpur, Patna, Siwan districts (Bihar province)",,,No,No,No,,,Kph,,,,2016,6.0,12.0,2016,6.0,12.0,11.0,,,,,,,,,,,82.010330903136,"[{""adm2_code"":17613,""adm2_name"":""Muzaffarpur""},{""adm2_code"":17619,""adm2_name"":""Patna""},{""adm2_code"":17631,""adm2_name"":""Siwan""}]",2016-07-13,2023-09-25
2016-0235-CHN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,CHN,China,Eastern Asia,Asia,"Yancheng city (Jiangsu Sheng province), Xinjinag Uygur Zizhiqu, Jilin Sheng, Liaoning Sheng, Beijing Shi provinces",,,No,No,No,,,Kph,,,,2016,6.0,16.0,2016,6.0,23.0,99.0,846.0,45000.0,,45846.0,,,,,500000.0,609679.0,82.010330903136,"[{""adm1_code"":899,""adm1_name"":""Beijing Shi""},{""adm1_code"":913,""adm1_name"":""Jiangsu Sheng""},{""adm1_code"":915,""adm1_name"":""Jilin Sheng""},{""adm1_code"":916,""adm1_name"":""Liaoning Sheng""},{""adm1_code"":927,""adm1_name"":""Xinjiang Uygur Zizhiqu""}]",2016-07-13,2023-09-25
2016-0237-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Bihar, Uttar Pradesh, Jharkhand, Madhya Pradesh provinces",,,No,No,No,,,Kph,,,,2016,6.0,20.0,2016,6.0,21.0,93.0,,,,,,,,,,,82.010330903136,"[{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""},{""adm1_code"":70079,""adm1_name"":""Madhya Pradesh""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2016-07-13,2023-09-25
2016-0256-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Butchoy (Nepartak),CHN,China,Eastern Asia,Asia,Fujian Sheng province,,Flood,No,No,No,,,Kph,,,,2016,7.0,9.0,2016,7.0,9.0,69.0,,,24900.0,24900.0,,,,,1511160.0,1842646.0,82.010330903136,"[{""adm1_code"":901,""adm1_name"":""Fujian Sheng""}]",2016-08-02,2023-09-25
2016-0256-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Butchoy (Nepartak),PHL,Philippines,South-eastern Asia,Asia,"Zambales, Battan (Region III); Rizal, Batangas (Region IV)",,,No,No,No,,,Kph,,,,2016,7.0,8.0,2016,7.0,8.0,2.0,2.0,3357.0,,3359.0,,,,,,,82.010330903136,"[{""adm2_code"":24220,""adm2_name"":""Bataan""},{""adm2_code"":24225,""adm2_name"":""Zambales""},{""adm2_code"":24227,""adm2_name"":""Batangas""},{""adm2_code"":24235,""adm2_name"":""Rizal""}]",2016-12-14,2023-09-25
2016-0256-TWN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Butchoy (Nepartak),TWN,Taiwan (Province of China),Eastern Asia,Asia,,,,No,No,No,,,Kph,,,,2016,7.0,9.0,2016,7.0,9.0,3.0,300.0,,,300.0,,,,,,,82.010330903136,"[{""adm1_code"":925,""adm1_name"":""Taiwan Sheng""}]",2016-08-02,2023-09-25
2016-0268-VNM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Storm Mirinae,VNM,Viet Nam,South-eastern Asia,Asia,"Nam Dinh, Thai Binh and Ninh Binh provinces",,,No,No,No,,88.0,Kph,,,,2016,7.0,28.0,2016,7.0,28.0,1.0,5.0,191745.0,,191750.0,,,,,191000.0,232897.0,82.010330903136,"[{""adm1_code"":3364,""adm1_name"":""Nam Dinh""},{""adm1_code"":3367,""adm1_name"":""Ninh Binh""},{""adm1_code"":3380,""adm1_name"":""Thai Binh""}]",2016-08-04,2023-09-25
2016-0284-BLZ,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000078,Tropical storm 'Earl',BLZ,Belize,Latin America and the Caribbean,Americas,"San Pedro, Caye Caulker, Belize city, Ladyville, (Belize province), Orange Walk province, Belmopan (Cayo province)",,,Yes,No,No,,110.0,Kph,,,,2016,8.0,4.0,2016,8.0,4.0,,,10355.0,,10355.0,,,,,,,82.010330903136,"[{""adm1_code"":603,""adm1_name"":""Belize""},{""adm1_code"":604,""adm1_name"":""Cayo""},{""adm1_code"":606,""adm1_name"":""Orange Walk""}]",2016-08-10,2023-09-25
2016-0284-GTM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000078,Tropical storm 'Earl',GTM,Guatemala,Latin America and the Caribbean,Americas,"Petén, Izabal provinces",,,No,No,No,,,Kph,,,,2016,8.0,6.0,2016,8.0,6.0,,,55.0,,55.0,,,,,,,82.010330903136,"[{""adm1_code"":64837,""adm1_name"":""Petén""},{""adm1_code"":64838,""adm1_name"":""Izabal""}]",2016-08-17,2023-09-25
2016-0284-HND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000078,Tropical storm 'Earl',HND,Honduras,Latin America and the Caribbean,Americas,"Islas De Bahía, Colon, Gracias A Dios, Cortés",,,No,No,No,,,Kph,,,,2016,8.0,6.0,2016,8.0,6.0,1.0,,151.0,,151.0,,,,,,,82.010330903136,"[{""adm1_code"":1422,""adm1_name"":""Colon""},{""adm1_code"":1425,""adm1_name"":""Cortes""},{""adm1_code"":1427,""adm1_name"":""Gracias A Dios""},{""adm1_code"":1429,""adm1_name"":""Islas De Bahia""}]",2016-08-17,2023-09-25
2016-0284-MEX,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000078,Tropical storm 'Earl',MEX,Mexico,Latin America and the Caribbean,Americas,"Puebla, Veracruz provinces",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2016,8.0,6.0,2016,8.0,7.0,54.0,,11000.0,,11000.0,,,,,,,82.010330903136,"[{""adm1_code"":2048,""adm1_name"":""Puebla""},{""adm1_code"":2057,""adm1_name"":""Veracruz""}]",2016-08-10,2023-09-25
2016-0319-MEX,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Newton,MEX,Mexico,Latin America and the Caribbean,Americas,"Cabo San Lucas city (La Paz district, Baja California Sur province), Oaxaca, Colima, Jalisco provinces",,Flood,No,No,No,,,Kph,,,,2016,9.0,6.0,2016,9.0,7.0,11.0,,10500.0,,10500.0,,,,,50000.0,60968.0,82.010330903136,"[{""adm1_code"":2035,""adm1_name"":""Colima""},{""adm1_code"":2041,""adm1_name"":""Jalisco""},{""adm1_code"":2047,""adm1_name"":""Oaxaca""},{""adm2_code"":19573,""adm2_name"":""La Paz""}]",2016-09-14,2023-09-25
2016-0322-USA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Hermine,USA,United States of America,Northern America,Americas,"Georgia, Florida, South Carolina, New York, New Jersey; Cedar Key, Florida, Aurora (North Carolina); Virginia Tidewater region",,Flood|Surge,No,No,No,,85.0,Kph,,,,2016,9.0,1.0,2016,9.0,6.0,3.0,,13500.0,570.0,14070.0,,,270000.0,329227.0,600000.0,731615.0,82.010330903136,"[{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3254,""adm1_name"":""South Carolina""}]",2016-09-14,2023-09-25
2016-0324-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Lionrock,JPN,Japan,Eastern Asia,Asia,Iwate,,Flood,No,No,No,,,Kph,,,,2016,9.0,4.0,2016,9.0,4.0,22.0,,,,,,,,,,,82.010330903136,"[{""adm1_code"":1665,""adm1_name"":""Iwate""}]",2016-09-14,2023-09-25
2016-0336-NGA,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,NGA,Nigeria,Sub-Saharan Africa,Africa,"Akwa Ibom, Bauchi, Benue, Borno, Cross River, Delta, Kaduna, Kwara, nawarawa, Yobe, Zamfara states",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2016,8.0,14.0,2016,9.0,7.0,28.0,,1000.0,,1000.0,,,,,,,82.010330903136,"[{""adm1_code"":2212,""adm1_name"":""Akwa Ibom""}]",2016-10-31,2023-09-25
2016-0340-CHN,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,CHN,China,Eastern Asia,Asia,"Shandong Sheng, Henan Sheng, Fujian Sheng, Hunan Sheng, Guangxi Zhuangzu Zizhiqu, Sichuan Sheng, Guizhou Sheng, Yunnan Sheng, Hebei Sheng, Nei Mongol Zizhiqu, Gansu Sheng, Qinghai Sheng provinces",,Flood|Hail,No,No,No,,,Kph,,,,2016,9.0,8.0,2016,9.0,13.0,,,6000.0,,6000.0,,,,,175000.0,213388.0,82.010330903136,"[{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":902,""adm1_name"":""Gansu Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""},{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":907,""adm1_name"":""Hebei Sheng""},{""adm1_code"":909,""adm1_name"":""Henan Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm1_code"":917,""adm1_name"":""Nei Mongol Zizhiqu""},{""adm1_code"":919,""adm1_name"":""Qinghai Sheng""},{""adm1_code"":921,""adm1_name"":""Shandong Sheng""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""}]",2016-10-31,2023-09-25
2016-0342-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Ferdie (Meranti),CHN,China,Eastern Asia,Asia,Fujian Sheng province,,Flood,No,No,No,,,Kph,,,,2016,9.0,15.0,2016,9.0,15.0,,,205500.0,,205500.0,,,101000.0,123155.0,2300000.0,2804525.0,82.010330903136,"[{""adm1_code"":901,""adm1_name"":""Fujian Sheng""}]",2016-10-31,2023-09-25
2016-0342-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Ferdie (Meranti),PHL,Philippines,South-eastern Asia,Asia,"Ilocos Norte district (Region I (Ilocos region) province), Batanes, Cagayan districts (Region II (Cagayan valley) province)",,,No,No,No,,,Kph,,,,2016,9.0,16.0,2016,9.0,16.0,,,16648.0,,16648.0,,,,,4913.0,5991.0,82.010330903136,"[{""adm2_code"":24211,""adm2_name"":""Ilocos Norte""},{""adm2_code"":24215,""adm2_name"":""Batanes""},{""adm2_code"":24216,""adm2_name"":""Cagayan""}]",2016-10-31,2023-09-25
2016-0342-TWN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Ferdie (Meranti),TWN,Taiwan (Province of China),Eastern Asia,Asia,,,Flood,No,No,No,,305.0,Kph,,,,2016,9.0,14.0,2016,9.0,14.0,,,,,,,,,,70000.0,85355.0,82.010330903136,"[{""adm1_code"":925,""adm1_name"":""Taiwan Sheng""}]",2016-10-31,2023-09-25
2016-0350-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Megi,CHN,China,Eastern Asia,Asia,"Quanzhou district (Fujian Sheng province), Sucun village (Quzhou district, Zhejiang Sheng province), Baofeng village (Lishui district, Zhejiang Sheng province)",,"Slide (land, mud, snow, rock)",No,No,No,,119.0,Kph,,,,2016,9.0,28.0,2016,9.0,28.0,35.0,,36000.0,,36000.0,,,,,830000.0,1012068.0,82.010330903136,"[{""adm2_code"":13009,""adm2_name"":""Quanzhou""},{""adm2_code"":13326,""adm2_name"":""Quzhou""},{""adm2_code"":13329,""adm2_name"":""Lishui""}]",2016-11-14,2023-09-25
2016-0350-TWN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Megi,TWN,Taiwan (Province of China),Eastern Asia,Asia,,,"Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2016,9.0,27.0,2016,9.0,27.0,7.0,160.0,,,160.0,,,,,110000.0,134129.0,82.010330903136,"[{""adm1_code"":925,""adm1_name"":""Taiwan Sheng""}]",2016-11-14,2023-09-25
2016-0355-BHS,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000106,Hurricane 'Matthew',BHS,Bahamas,Latin America and the Caribbean,Americas,"New Providence, Nassau",,Flood,Yes,No,No,,,Kph,,,,2016,9.0,28.0,2016,10.0,10.0,,,,,,,,,,600000.0,731615.0,82.010330903136,,2016-11-15,2023-09-25
2016-0355-CUB,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000106,Hurricane 'Matthew',CUB,Cuba,Latin America and the Caribbean,Americas,"Baracoa, Imias, Maisi, San Antonio del Sur districts (Guantanamo province)",,,No,No,No,,,Kph,,,,2016,9.0,28.0,2016,10.0,7.0,,,190000.0,,190000.0,,,,,2600000.0,3170332.0,82.010330903136,"[{""adm2_code"":14628,""adm2_name"":""Baracoa""},{""adm2_code"":14632,""adm2_name"":""Imias""},{""adm2_code"":14633,""adm2_name"":""Maisi""},{""adm2_code"":14636,""adm2_name"":""San Antonio Del Sur""}]",2016-11-15,2023-09-25
2016-0355-DOM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000106,Hurricane 'Matthew',DOM,Dominican Republic,Latin America and the Caribbean,Americas,"Azua, San José de Ocoa, San Juan de la Maguana, Pedernales, Barahona, Independencia, Dajabon, Monte Cristi, Bahoruco, Elias Pina, San Cristobal, Peravia, Santiago Rodriguez, Puerto Plata, Valverde, Santo Domingo, Distrito Nacional, Monsenor Noel, Sanchez Ramirez, Monte Plata, La Vega",,,No,No,No,,,Kph,,,Yabacao,2016,10.0,3.0,2016,10.0,4.0,6.0,,39.0,9.0,48.0,,,,,,,82.010330903136,"[{""adm1_code"":1108,""adm1_name"":""Azua""},{""adm1_code"":1109,""adm1_name"":""Baoruco""},{""adm1_code"":1110,""adm1_name"":""Barahona""},{""adm1_code"":1111,""adm1_name"":""Dajabon""},{""adm1_code"":1112,""adm1_name"":""Santo Domingo""},{""adm1_code"":1116,""adm1_name"":""Independencia""},{""adm1_code"":1118,""adm1_name"":""Elias Pina""},{""adm1_code"":1120,""adm1_name"":""La Vega""},{""adm1_code"":1122,""adm1_name"":""Monte Cristi""},{""adm1_code"":1123,""adm1_name"":""Pedernales""},{""adm1_code"":1124,""adm1_name"":""Peravia""},{""adm1_code"":1125,""adm1_name"":""Puerto Plata""},{""adm1_code"":1128,""adm1_name"":""San Cristobal""},{""adm1_code"":1129,""adm1_name"":""San Juan""},{""adm1_code"":1131,""adm1_name"":""Sanchez Ramirez""},{""adm1_code"":1133,""adm1_name"":""Santiago Rodriguez""},{""adm1_code"":1134,""adm1_name"":""Valverde""},{""adm1_code"":36855,""adm1_name"":""Monsenor Nouel""},{""adm1_code"":36856,""adm1_name"":""Monte Plata""},{""adm1_code"":36857,""adm1_name"":""San José de Ocoa""},{""adm1_code"":36858,""adm1_name"":""Distrito Nacional""}]",2017-10-05,2023-09-25
2016-0355-HTI,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000106,Hurricane 'Matthew',HTI,Haiti,Latin America and the Caribbean,Americas,"Grand’Anse (Jérémie), South (Les Cayes, Les Anglais and Tiburon municipalities), Nippes, South East, West (Leogane, Port-au-Prince) and North West departments, Les Cayes",,,Yes,No,No,,,Kph,,,,2016,9.0,28.0,2016,10.0,7.0,546.0,439.0,2100000.0,,2100439.0,,,,,2000000.0,2438717.0,82.010330903136,"[{""adm1_code"":1414,""adm1_name"":""Nord Ouest""},{""adm1_code"":1415,""adm1_name"":""Ouest""},{""adm1_code"":1416,""adm1_name"":""Sud""},{""adm1_code"":1417,""adm1_name"":""Sud Est""},{""adm1_code"":72911,""adm1_name"":""Grande Anse""},{""adm1_code"":72912,""adm1_name"":""Nippes""}]",2016-11-15,2023-09-25
2016-0355-JAM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000106,Hurricane 'Matthew',JAM,Jamaica,Latin America and the Caribbean,Americas,St. Thomas and Portland,,,Yes,No,No,,,Kph,,,,2016,9.0,27.0,2016,10.0,3.0,,,125000.0,,125000.0,,,,,,,82.010330903136,"[{""adm1_code"":1639,""adm1_name"":""Portland""},{""adm1_code"":1646,""adm1_name"":""Saint Thomas""}]",2017-03-16,2023-09-25
2016-0355-LCA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000106,Hurricane 'Matthew',LCA,Saint Lucia,Latin America and the Caribbean,Americas,"Gros-Islet (Region Number 1 province), Castries, Bexon, Marc, (Region Number 8 province), Dennery (Region Number 3 province), Laborie, Vieux- Fort (Region Number 5 province), Micoud (Region Number 4 province), Choiseul (Region Number 6 province)",,Flood,No,No,No,,,Kph,,,,2016,9.0,28.0,2016,9.0,28.0,,,25000.0,,25000.0,,,,,,,82.010330903136,"[{""adm1_code"":2608,""adm1_name"":""Region Number 1""},{""adm1_code"":2610,""adm1_name"":""Region Number 3""},{""adm1_code"":2611,""adm1_name"":""Region Number 4""},{""adm1_code"":2612,""adm1_name"":""Region Number 5""},{""adm1_code"":2613,""adm1_name"":""Region Number 6""},{""adm1_code"":2615,""adm1_name"":""Region Number 8""}]",2016-11-17,2023-09-25
2016-0355-USA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000106,Hurricane 'Matthew',USA,United States of America,Northern America,Americas,"Florida, Georgia, South Carolina, North Carolina, Virginia provinces",,Flood,No,No,No,,,Kph,,,,2016,10.0,8.0,2016,10.0,12.0,49.0,,,,,,,5000000.0,6096793.0,10000000.0,12193586.0,82.010330903136,"[{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3260,""adm1_name"":""Virginia""}]",2016-11-15,2023-09-25
2016-0355-VCT,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2016-000106,Hurricane 'Matthew',VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Americas,Layou (Saint Andrew),,,No,No,No,,,Kph,,,,2016,9.0,28.0,2016,9.0,29.0,1.0,,,,,,,,,,,82.010330903136,"[{""adm1_code"":61287,""adm1_name"":""Saint Andrew""}]",2017-10-05,2023-09-25
2016-0359-EGY,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,DFO:4411|GLIDE:FL-2016-000114,,EGY,Egypt,Northern Africa,Africa,"South Sinai, Red Sea, Ismailia, Beni Suef, Qena, Assiut, Suhag provinces",,Flood,Yes,No,No,,,Kph,,,,2016,10.0,27.0,2016,10.0,29.0,26.0,72.0,32500.0,,32572.0,,,,,25000.0,30484.0,82.010330903136,"[{""adm1_code"":61511,""adm1_name"":""Assiut""},{""adm1_code"":61514,""adm1_name"":""Beni Suef""},{""adm1_code"":61521,""adm1_name"":""Ismailia""},{""adm1_code"":61531,""adm1_name"":""Qena""},{""adm1_code"":61532,""adm1_name"":""Red Sea""},{""adm1_code"":61534,""adm1_name"":""South Sinai""},{""adm1_code"":61536,""adm1_name"":""Suhag""}]",2016-11-16,2023-09-25
2016-0361-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Chaba (Chyba?),JPN,Japan,Eastern Asia,Asia,Hokkaidoo province (Hokkaido island),,,No,No,No,,,Kph,,,,2016,10.0,5.0,2016,10.0,6.0,,,,,,,,,,,,82.010330903136,"[{""adm1_code"":1661,""adm1_name"":""Hokkaidoo""}]",2016-11-16,2023-09-25
2016-0361-KOR,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Chaba (Chyba?),KOR,Republic of Korea,Eastern Asia,Asia,"Busan city (Pusan province), Ulsan city (Kyongsangnam-do province), Cheju-do province (Jeju island), Chollanam-do province, Gyeongju city (Kyongsangbuk-do province)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2016,10.0,5.0,2016,10.0,12.0,9.0,,1500.0,,1500.0,,,,,126000.0,153639.0,82.010330903136,"[{""adm1_code"":2431,""adm1_name"":""Cheju-do""},{""adm1_code"":2433,""adm1_name"":""Chollanam-do""},{""adm1_code"":2440,""adm1_name"":""Kyongsangbuk-do""},{""adm1_code"":2441,""adm1_name"":""Kyongsangnam-do""},{""adm1_code"":2442,""adm1_name"":""Pusan""}]",2016-11-16,2023-09-25
2016-0362-VNM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Aere,VNM,Viet Nam,South-eastern Asia,Asia,"Thua Thien-Hue, Quang Tri, Quang Binh, Ha Tinh, Nghe An provinces",,Flood,No,No,No,,,Kph,,,,2016,10.0,13.0,2016,10.0,15.0,34.0,,610000.0,,610000.0,,,,,350000.0,426776.0,82.010330903136,"[{""adm1_code"":3349,""adm1_name"":""Ha Tinh""},{""adm1_code"":3366,""adm1_name"":""Nghe An""},{""adm1_code"":3371,""adm1_name"":""Quang Binh""},{""adm1_code"":3376,""adm1_name"":""Quang Tri""},{""adm1_code"":3383,""adm1_name"":""Thua Thien - Hue""}]",2016-11-16,2023-09-25
